right_elbow_right_shoulder_right_hip,left_elbow_left_shoulder_left_hip,right_knee_mid_hip_left_knee,right_hip_right_knee_right_ankle,left_hip_left_knee_left_ankle,right_wrist_right_elbow_right_shoulder,left_wrist_left_elbow_left_shoulder
49.45806,75.98219,103.65659,116.109436,143.06216,95.103134,134.18968
60.130566,58.958538,23.960857,31.318478,22.195408,74.05476,74.57071
47.665573,69.12772,118.16151,51.12518,50.985504,67.23666,93.84289
46.092407,73.7875,83.70735,51.261982,31.903208,78.9264,103.104034
124.00574,124.14298,27.921534,43.179855,27.249313,164.89249,125.519135
92.71689,77.50867,83.17011,86.768135,92.05642,113.81568,98.23044
104.54635,69.96465,61.9016,66.50028,67.59302,130.41096,87.74894
14.38717,40.626347,49.23806,50.87507,47.728683,130.73778,157.9399
109.01918,121.773056,30.812927,48.074425,31.015099,145.3034,135.75424
97.73003,93.08518,26.858404,54.194298,50.43567,151.81679,145.95355
124.20059,113.89972,131.50809,72.47911,138.79524,97.607864,93.22493
118.79927,114.33818,26.997791,38.085896,39.15125,153.44669,156.65878
127.71539,124.7223,28.953087,35.500523,32.541584,164.60294,167.98512
129.45638,140.08685,46.377277,35.812588,38.873913,133.48808,160.24939
43.51876,88.14198,47.53652,53.53699,30.210512,79.59782,117.51202
142.18204,140.55478,113.92133,60.21842,42.061954,122.56345,121.75055
68.999306,66.728165,23.193783,55.74704,60.01346,152.89542,153.16797
118.19804,106.54448,31.634882,64.33314,57.585407,132.90128,161.99043
106.286964,125.53297,71.83047,32.90458,14.090907,134.6209,146.88184
85.878586,88.230995,27.029352,37.30232,38.08172,119.737526,163.42221
67.5953,15.296701,120.266945,101.246315,119.316345,163.29973,134.75906
105.0732,97.21208,68.64095,30.05766,55.078213,115.70818,160.35924
105.345215,89.39419,61.672085,43.679317,66.3816,116.617836,153.29651
90.471436,120.10225,127.75446,132.24506,77.54609,91.08333,125.85816
86.44224,99.40908,137.9024,132.92105,54.745975,85.094795,104.12211
55.357353,58.604984,80.56124,52.40132,135.6828,134.88625,156.00854
43.390823,37.88401,72.95276,124.11328,87.32015,136.4428,138.35326
36.143326,37.479862,30.72338,33.320244,29.203016,121.80158,73.96809
134.79842,136.60945,18.732666,43.60676,45.097446,160.20305,160.64961
123.400345,126.32215,19.600805,44.793095,46.246563,163.3117,165.69466
131.88492,133.48866,18.563564,39.673267,39.78092,156.48053,160.14929
83.35864,87.52965,33.40122,66.82276,51.342648,151.94159,158.4247
89.50875,88.96979,42.93922,70.49054,69.99451,150.12509,157.74481
86.22576,94.35315,66.67277,51.41293,31.673557,152.44804,161.0785
88.81901,95.69594,50.245857,46.123882,35.81842,144.71211,145.54594
89.11104,101.23413,57.050198,54.72539,33.650177,152.97908,162.7047
78.925476,67.21346,53.729164,48.628838,47.331318,132.19823,128.36862
105.333336,72.2834,52.83823,50.218445,55.74701,130.8617,94.34012
106.24467,79.30093,66.58007,91.39418,84.23852,126.915886,99.7251
101.56319,71.15146,63.42781,95.485855,84.93142,126.22041,99.11739
146.92691,151.53387,26.33434,29.333584,25.377964,149.7909,141.9843
75.42579,72.971924,30.970396,47.360992,48.45109,89.52502,89.36152
124.04155,132.43015,99.95184,169.11536,118.88447,112.2032,125.23886
123.99866,132.96487,100.05992,160.84035,119.78942,120.007744,132.03421
119.52901,131.40681,98.94858,164.7129,119.387375,116.89579,127.84928
120.4916,125.31226,101.98762,134.25766,120.92393,111.602615,128.90558
115.62411,127.508705,94.29421,123.715744,114.95094,109.45651,130.72076
72.829094,48.597576,89.038315,72.03742,89.32096,160.74055,134.30618
86.17396,68.77144,67.25652,74.419876,72.25409,120.79705,99.85064
80.58035,53.08729,85.0311,83.63439,89.89151,137.75826,116.188095
62.16551,40.564617,7.6699004,161.35756,157.32268,131.02202,142.29172
17.161898,41.717377,56.55631,166.7967,175.40544,133.13026,163.80927
83.99369,36.445126,29.42742,155.70494,159.75511,123.88762,26.526384
11.953218,40.161556,64.04388,169.60715,175.05286,138.6693,162.56757
44.612785,92.49203,61.205254,161.4906,161.38992,54.9579,128.88095
49.339394,99.00265,63.40971,161.9804,158.30838,87.05889,140.87608
57.287983,44.43179,104.47955,170.70349,149.85406,132.36302,71.67098
40.37056,51.13347,100.1111,172.0488,160.5583,119.84838,90.9682
51.904587,69.09501,75.48183,146.99197,156.63498,40.264244,128.18837
59.971172,101.65249,29.140757,138.46071,115.98616,146.50977,147.73715
38.286522,38.98405,53.07344,159.8712,167.01529,50.477192,161.98833
41.91763,49.27752,23.957897,132.79791,131.09253,113.291275,125.2553
136.25244,100.63151,31.472784,168.27505,176.70163,173.25937,170.11542
29.564457,23.85686,47.840504,133.19864,119.3892,68.69509,127.39269
51.878006,22.26942,48.71261,124.256226,101.24571,127.69249,132.70668
167.79927,142.74864,45.525723,157.73282,161.84958,140.6445,144.23074
56.87551,54.423187,51.077785,112.49646,80.21593,131.08011,130.1098
46.497982,58.170826,31.477835,148.22636,153.72073,105.881805,111.477356
151.84818,156.41655,24.960436,118.40254,104.18036,108.83482,130.40599
20.452091,38.90614,78.76042,160.69836,152.86624,104.008095,146.93779
150.14659,163.26266,24.08514,100.149734,86.04187,119.873665,133.88391
46.435883,75.287926,59.72753,160.07921,161.62973,172.42787,152.3304
43.79155,27.048943,73.51992,143.17905,134.62749,174.58994,130.51836
19.193775,10.050195,24.233875,75.13714,67.672356,109.490974,121.03329
16.60327,39.24256,60.104595,143.1527,116.886536,118.65501,142.56955
10.516559,39.91067,62.213596,171.02856,171.42029,128.97212,149.94656
102.90839,79.2041,65.1485,171.57747,163.93408,90.94532,78.182076
33.967243,46.376804,17.521927,170.27257,175.4091,89.87395,109.33415
128.59508,101.52667,84.53152,161.18076,171.95325,117.37979,169.47324
133.00162,112.30715,98.659935,139.19844,171.65407,173.09337,167.88463
53.500175,56.765274,28.341337,119.08107,129.50305,118.00094,116.584045
136.89142,118.0015,91.36667,167.55505,173.00131,169.1955,140.13626
156.79886,174.69873,101.406715,175.08177,171.44246,94.16441,117.907715
8.382133,48.698513,69.87047,172.73015,175.61472,129.42328,156.38382
12.275529,17.355003,75.79495,176.25739,169.65706,115.09011,122.488304
97.42182,98.191025,24.161303,151.94142,155.19695,151.46416,150.53801
37.97552,10.396137,28.042376,122.80872,131.58054,151.91777,114.956406
20.500008,55.098557,100.99328,164.86937,145.36852,94.31835,155.0587
36.102932,33.343277,17.405115,168.5695,177.6512,85.258354,91.98353
42.378937,69.12126,46.071552,154.87141,148.63892,115.003105,84.31608
13.0557785,34.69787,63.61868,173.09465,169.97856,104.49088,98.69754
74.72869,70.5087,33.328785,126.99656,126.69526,137.06331,138.27354
40.385845,15.380025,74.71091,176.99983,168.6184,150.99548,131.42378
15.454049,35.301308,61.89586,169.38708,167.7598,105.71418,98.0104
97.26414,74.72562,69.39021,154.695,165.59937,123.617165,133.80052
88.811134,89.058136,18.988163,109.168945,110.38632,134.24648,133.52025
92.46222,93.142044,23.93754,140.76381,141.85382,125.373344,126.4127
35.622437,50.090252,58.25303,171.57571,161.34952,135.26909,134.06729
19.382414,21.736416,68.13063,166.76865,165.46094,169.98514,113.01712
42.165783,66.72436,9.046573,172.98103,167.27847,124.02974,142.67523
14.823916,42.63511,58.645607,169.83731,172.08821,135.3478,156.26584
91.75572,92.161415,34.928288,130.1574,138.78949,146.83675,167.75146
97.629585,101.13622,66.504005,158.22955,153.0402,154.74379,169.49991
11.436952,16.121725,30.507883,140.9183,133.27931,124.26705,128.9193
55.0387,16.955414,88.9743,158.26645,163.56557,148.75845,122.1293
130.9162,44.001186,70.79239,160.39081,149.30394,142.61684,68.21533
56.59022,50.643215,79.540634,172.05019,170.57005,48.59194,38.429325
100.03896,104.55812,43.15564,98.60908,113.088524,161.53435,165.01413
49.412567,14.595954,56.445526,177.50032,154.81796,160.31499,153.0535
151.38748,143.47777,41.699364,135.06229,146.60188,57.01132,105.1423
43.458275,62.81787,22.270933,122.34033,131.0991,105.260414,119.229454
88.69251,93.71688,39.61827,130.46683,136.01025,110.32506,108.27992
153.59933,147.18413,41.574814,127.47743,140.66959,161.8364,156.00676
50.4386,43.70103,25.755125,150.56738,152.47876,99.07956,89.84416
19.632442,13.678175,70.30967,172.4394,178.77039,96.03352,110.87242
28.0684,20.938437,47.125854,155.94429,141.84163,129.50969,126.658455
28.492731,17.631805,74.85071,171.21193,173.14766,87.296646,109.07169
62.701595,64.98424,41.145897,148.19785,131.74635,124.910286,127.84596
173.85947,141.69147,62.17072,146.30522,158.2021,141.64792,145.5923
110.80614,90.60533,67.378,159.306,161.90063,123.07869,166.40002
101.199394,84.56509,47.905735,127.6133,122.90127,135.27669,135.59225
70.77815,61.821568,36.520756,135.56511,138.56998,98.78859,99.79774
11.67697,28.488787,58.53044,172.41765,171.3749,95.21586,91.89112
50.011005,52.471798,31.849173,137.56322,140.1137,111.412704,110.691536
21.003458,20.444983,113.25264,73.90786,143.84138,174.85533,159.43552
23.030132,64.29447,70.152245,171.91689,173.58282,83.427025,120.94487
24.203283,72.020706,73.03246,174.69122,172.30426,65.77301,132.40239
48.996365,93.378075,33.212265,106.59524,109.81503,128.16899,148.03174
42.42835,48.2436,28.4291,176.60332,171.5333,148.96567,173.66971
87.45761,114.01739,37.97153,129.35248,118.314156,128.78746,148.63034
66.6132,126.82251,123.72922,170.18222,112.60871,140.20094,113.95964
17.497984,27.046654,35.53816,123.72974,140.53996,115.29853,124.42249
7.6051617,35.86305,65.381454,174.32103,166.86641,134.23549,157.1066
43.859993,19.941452,82.96037,174.39381,172.84682,159.2212,143.7108
11.529599,13.505644,30.921988,136.5429,145.46655,128.22472,109.23314
30.80042,19.641718,75.9898,144.72787,159.85832,164.3564,102.59391
87.89062,73.05678,66.50763,53.6932,55.635216,148.86142,107.961426
8.170525,64.17274,37.670544,153.43025,159.18005,67.63066,130.8099
15.531102,45.913116,70.00468,168.18417,166.41417,113.679855,169.99677
18.043144,11.596607,62.804214,154.53156,136.1613,142.9871,159.67555
18.041039,37.8686,75.51097,168.81767,171.37753,117.14552,165.9761
20.027822,16.7492,33.322235,140.3132,146.56621,123.04651,109.64535
46.35115,28.160519,82.89753,153.24988,167.41626,169.30563,103.95501
46.55901,15.699136,72.31441,154.71132,171.07439,166.2232,115.53562
97.41924,99.979805,35.01926,135.28302,132.14429,102.27013,121.72303
98.676056,105.27781,44.3719,132.0811,124.33518,102.60922,151.72629
17.147877,12.137426,27.995737,105.992516,85.675125,129.7387,115.32489
30.722837,37.469925,39.566677,167.68619,167.65013,68.44196,35.128384
102.09281,86.7155,39.536667,156.24333,139.20566,133.2884,116.27003
99.003395,69.86826,36.99595,108.53387,114.81826,91.823555,70.82974
97.49075,115.303444,74.24209,170.4966,175.90654,88.5554,146.9114
97.6656,110.800354,69.817566,172.12694,176.3937,107.19136,109.48256
9.09698,13.969439,40.06462,144.70477,145.96277,113.479256,123.14489
39.75615,41.316505,61.491875,163.26445,155.97716,127.90059,137.15053
168.17499,158.11546,46.007416,81.746086,76.168884,172.54973,169.03444
71.020996,70.257416,31.382826,147.15256,139.57573,104.76179,106.97101
46.499527,50.98134,26.060987,147.9719,150.06288,96.90452,102.32785
49.607395,52.416855,25.499249,145.7841,145.3932,97.81645,102.6291
58.30366,75.40928,41.67257,139.40324,119.02465,143.90668,131.96916
19.586367,43.99823,35.767845,125.84458,116.21747,119.13872,136.98857
78.75468,74.209496,38.02979,134.68341,130.76018,143.21098,141.23799
79.06303,84.28899,36.38495,143.39404,145.89,138.21185,152.5682
70.473816,82.92329,43.630074,144.57086,152.66798,127.85334,155.87993
48.410816,89.41809,39.09456,141.35333,149.03568,81.04194,156.91216
49.719765,31.581987,23.125437,159.21162,155.1582,129.09494,142.2684
107.48566,108.376945,44.541862,144.5595,162.05,132.41093,139.23866
94.72155,95.958244,42.43744,152.18886,167.71294,122.48648,126.221596
99.10556,89.322754,60.73452,145.47446,166.74225,139.8362,136.58331
155.15831,152.43208,22.162956,136.85564,137.65317,146.92886,143.32483
151.8161,157.33087,22.126812,138.01762,139.53247,146.87073,151.93402
44.58013,55.766315,51.36271,178.32574,175.29114,16.940577,85.43352
60.182644,50.920452,43.436672,172.23692,175.02716,104.237816,126.24281
36.399113,42.333324,40.372612,169.21526,173.49619,80.69211,82.12399
78.34344,86.145386,46.977745,153.30383,146.60323,113.27107,124.05103
56.447514,102.442055,44.25724,162.90755,148.46492,84.53169,141.0354
42.81541,41.319084,21.271353,113.96109,115.52617,106.43181,101.549545
54.810818,52.679817,27.37105,118.335976,117.04155,110.85524,102.34595
37.813953,43.155937,30.078474,148.38217,138.7265,84.99138,133.61877
15.484433,43.29665,62.767693,171.9979,169.08319,128.19432,141.1414
10.315426,49.259552,67.87446,174.7007,170.3049,132.64557,157.69308
10.683161,48.460533,67.95556,171.80005,168.05833,132.81412,153.58427
14.0778055,49.473843,55.07432,170.38176,167.91943,132.1193,149.91737
11.22281,50.688644,64.969055,173.07481,170.76245,132.44768,155.4106
8.983974,48.208565,68.27576,173.90807,167.08818,135.03252,152.8454
88.23552,65.75651,50.746582,153.89166,155.70442,127.243515,113.52492
75.96713,58.247128,59.34141,164.50053,169.30238,128.314,113.97117
100.98635,78.37891,37.588985,158.6876,158.54123,136.7492,119.12557
60.776245,54.604187,16.760159,174.98181,175.04765,151.98814,155.3692
99.66687,77.76026,14.993479,168.93723,178.18584,138.9139,134.48112
