left_shoulder_left_wrist,right_shoulder_right_wrist,left_hip_left_ankle,right_hip_right_ankle,left_hip_left_wrist,right_hip_right_wrist,left_shoulder_left_ankle,right_shoulder_right_ankle,left_hip_right_wrist,right_hip_left_wrist,left_elbow_right_elbow,left_knee_right_knee,left_wrist_right_wrist,left_ankle_right_ankle,left_hip_avg_left_wrist_left_ankle,right_hip_avg_right_wrist_right_ankle,pose
161.8865,161.63383,382.2114,111.45054,132.50757,84.690956,472.1551,253.61618,227.37581,232.27711,352.93945,302.82227,200.57857,157.7054,257.3595,98.07075,1
155.29758,152.72351,401.04175,108.54412,130.39313,93.89258,489.65305,250.70479,262.5463,245.73177,382.4198,276.9766,257.19162,203.03586,265.71744,101.218346,1
164.9443,157.12094,397.176,113.99793,133.15544,91.919815,490.42987,258.08035,244.20692,231.84776,367.14185,297.30023,212.02138,183.07515,265.1657,102.95888,1
171.33098,161.2155,385.99533,129.52719,134.08589,76.75066,469.90094,274.6213,252.84254,199.69104,364.42065,254.05501,200.59247,229.91922,260.04062,103.13893,1
160.71742,158.04727,407.14334,144.05623,127.30018,82.405106,494.27374,284.90762,255.42671,225.2519,377.22293,239.37445,229.71404,269.31708,267.22177,113.23067,1
157.72911,152.96407,370.29288,113.0779,129.81973,91.93263,463.0154,257.30243,255.95622,244.53178,379.23267,318.258,239.4955,144.51776,250.0563,102.505264,1
183.38995,167.16898,375.88913,121.27289,140.85402,78.189865,458.61172,268.1948,231.48778,179.1709,338.7286,266.6682,152.24509,208.00278,258.37158,99.73138,1
155.77295,177.90396,363.22678,114.09775,135.34889,77.27704,451.07956,262.74414,223.71535,257.80304,378.17865,293.82822,226.72208,176.05612,249.28783,95.68739,1
183.77682,128.31935,381.8615,180.33446,153.86327,149.66727,467.18915,309.52258,341.25748,150.86578,376.37445,227.85236,232.4836,304.5065,267.8624,165.00087,1
225.49858,172.30556,287.9696,229.11328,214.32503,137.01387,288.61353,250.92154,210.61217,218.2364,191.04128,225.62175,244.85634,41.25091,251.14732,183.06358,1
280.95413,251.34387,332.7977,324.92532,229.95515,212.27147,386.19257,387.09045,288.94183,235.5852,205.64409,228.25676,281.0494,66.64883,281.37643,268.59842,1
244.34962,334.92422,387.15884,342.75168,123.10662,266.5008,508.35715,465.9756,302.09085,175.25095,207.10011,269.76352,253.71416,88.63243,255.13274,304.62625,1
238.84787,332.8571,341.5617,317.49475,151.80963,290.4782,461.97903,434.17053,317.52737,227.21342,244.26102,297.72665,327.8924,69.469666,246.68567,303.98648,1
273.89856,330.74667,350.6928,314.00482,174.29697,211.11346,557.09296,505.16263,261.42932,247.13074,223.39806,300.73373,324.06277,70.9847,262.4949,262.55914,1
311.5025,358.50772,342.50903,319.24142,198.01152,228.18015,547.99567,520.7683,275.0154,257.0376,217.9108,304.00034,294.10123,68.68014,270.26028,273.7108,1
316.93002,352.84317,373.54037,358.94653,164.98401,189.29845,610.36145,587.2341,243.66791,228.17763,210.45146,296.10944,279.22424,65.06335,269.2622,274.1225,1
261.04742,332.279,338.523,349.58286,128.8592,182.45978,566.62415,567.2698,234.68298,203.36095,206.7074,296.58484,279.15756,60.24388,233.6911,266.02133,1
299.17752,347.9069,348.20874,372.73495,149.03952,191.56253,584.3722,596.51337,240.47604,219.81856,207.19887,296.13177,280.37756,65.05386,248.62413,282.14874,1
268.62784,325.57806,348.0581,366.2669,124.09968,170.01273,591.37054,594.85803,223.11815,198.93097,209.92365,289.31744,278.04953,59.678833,236.07889,268.13983,1
263.15323,314.23544,342.0858,363.41827,132.64474,167.94304,569.5936,579.881,222.63408,207.9341,210.05563,295.71387,285.9239,61.244484,237.36526,265.68066,1
276.4155,312.83252,352.2474,365.36227,132.62357,161.31792,592.4474,589.44653,220.31607,206.74557,209.9271,290.9301,286.7409,59.62117,242.43549,263.3401,1
291.41058,325.38696,342.6799,361.07593,154.44667,180.65656,566.60425,573.0145,233.23654,222.97034,210.38135,296.00497,282.07208,61.180607,248.5633,270.86624,1
251.1123,312.75983,352.58322,364.29178,126.08196,161.2486,590.0524,588.06396,220.04831,203.04233,212.27356,292.43008,292.06152,65.990425,239.3326,262.7702,1
327.29312,346.95416,369.5341,398.86624,156.98451,176.58914,620.118,633.7227,232.88367,222.75891,209.66528,289.78036,279.54218,66.73922,263.2593,287.7277,1
250.89375,306.96503,351.42166,360.5827,128.71828,165.43948,582.1436,576.55853,221.72766,206.16692,210.40503,294.57697,292.6493,59.038193,240.06998,263.01108,1
334.2202,338.90118,369.29785,352.49216,226.45654,220.50133,549.5485,528.08844,275.07965,288.0949,222.0623,296.063,335.30542,60.33956,297.8772,286.49673,1
285.13748,276.2658,295.98795,255.2469,265.64835,260.70975,367.0733,326.80676,291.99423,272.55273,141.17624,190.52798,172.40582,46.04535,280.81815,257.97833,1
279.55725,304.09702,231.577,211.49008,262.27277,275.87186,311.4728,296.10034,303.94168,275.89786,151.95413,220.26384,188.70383,42.396755,246.9249,243.68097,1
236.63521,264.91782,212.37355,205.14027,218.91438,235.20992,295.54468,293.28564,263.65866,239.28333,146.83362,218.5373,187.32718,40.73051,215.64397,220.1751,1
