left_shoulder_left_wrist,right_shoulder_right_wrist,left_hip_left_ankle,right_hip_right_ankle,left_hip_left_wrist,right_hip_right_wrist,left_shoulder_left_ankle,right_shoulder_right_ankle,left_hip_right_wrist,right_hip_left_wrist,left_elbow_right_elbow,left_knee_right_knee,left_wrist_right_wrist,left_ankle_right_ankle,left_hip_avg_left_wrist_left_ankle,right_hip_avg_right_wrist_right_ankle,pose
241.86217,169.57532,267.26575,205.80235,324.7256,249.35855,454.76236,369.63303,311.3199,493.97705,458.3559,172.58519,543.4195,171.66739,295.99567,227.58044,1
250.98863,175.71686,281.68753,240.17027,352.4795,251.47389,468.95047,382.52466,301.93805,515.3164,453.81952,221.39847,545.28625,254.47577,317.0835,245.82208,1
315.6958,144.80891,250.63573,215.11853,406.2181,249.62909,421.76468,370.3395,355.56693,580.1175,529.51776,202.9646,673.9868,290.5729,328.4269,232.37381,1
247.43085,228.52898,247.5668,195.07275,318.8721,341.2981,409.14398,348.6081,525.9848,512.3256,604.52423,250.26074,789.77106,299.6806,283.21945,268.18542,1
268.70102,143.4943,261.88855,195.93344,358.823,251.76337,436.9374,342.19495,378.016,559.2174,561.94885,236.7371,663.8314,297.31155,310.35577,223.8484,1
251.43466,144.56258,274.2406,203.27448,333.72995,247.66473,446.12982,349.4947,366.24603,518.15717,524.93036,224.42577,622.4403,290.85837,303.98526,225.4696,1
236.77448,181.29552,282.98904,264.15125,345.87137,270.97305,472.57828,404.23972,293.68866,477.7383,386.54874,221.56897,500.83652,279.42947,314.4302,267.56216,1
254.3837,156.99251,270.6198,199.25468,339.01578,247.91362,441.05286,341.44583,339.86737,514.71387,492.0885,219.88239,589.26044,291.64026,304.8178,223.58415,1
240.51515,156.39688,267.58585,195.95383,321.23123,249.18822,437.26,343.3931,342.64966,493.44858,489.8953,215.90268,576.95435,288.08972,294.40854,222.57101,1
269.95572,144.85492,272.03317,188.81717,367.58606,252.8591,450.16595,326.99588,365.8796,559.07513,541.8201,243.4599,652.7199,297.16278,319.80963,220.83813,1
277.4945,154.8292,279.22095,194.12405,383.5719,257.15735,461.32043,326.7862,344.24963,577.6581,534.0645,254.07822,633.7681,302.66348,331.39642,225.6407,1
258.75272,154.7329,279.24695,185.3034,355.0482,255.08537,454.9155,326.7188,345.6545,541.6424,517.94104,231.11288,610.2323,290.7345,317.14758,220.1944,1
272.4137,151.1637,306.5717,185.73898,371.301,254.04785,485.2889,326.44925,351.01212,559.9966,531.7408,222.37978,634.1639,287.86713,338.93634,219.89342,1
267.67792,155.41077,270.02264,188.18715,363.31693,254.18791,447.1173,326.92053,342.3918,554.5233,516.5113,242.95311,616.04596,297.9929,316.66977,221.18753,1
255.70154,146.66318,272.94257,184.39809,348.12466,252.38167,447.6241,327.46616,356.87524,534.10065,518.7727,228.26338,623.2948,290.58603,310.5336,218.38988,1
280.1794,152.6439,260.02127,187.88777,378.55905,253.80295,438.0661,325.5802,351.77972,579.4009,542.0075,264.5782,645.02686,311.3364,319.29016,220.84535,1
275.8647,144.95409,276.53424,184.34157,371.32312,253.53789,453.7588,326.45868,370.79547,567.73926,551.43317,240.89532,665.3841,292.81198,323.92868,218.93973,1
245.37614,181.44637,293.9199,263.12122,355.58237,271.28622,483.79782,406.09225,293.79996,491.8018,394.4025,216.46024,511.4148,276.03366,324.75113,267.20374,1
276.80896,145.31267,257.01553,190.20088,371.1953,253.94705,432.15042,325.76047,363.81418,567.1117,542.55707,270.02286,655.42535,315.03403,314.1054,222.07397,1
258.07748,155.64911,278.77115,184.5566,351.112,256.89487,454.6554,324.2752,334.0565,532.4232,491.35605,232.86096,591.9812,289.47296,314.9416,220.72572,1
258.0395,145.7976,289.8944,187.34422,352.74142,254.36028,468.98087,322.53488,350.38782,534.47986,509.92896,236.52142,618.2714,287.63626,321.3179,220.85225,1
257.02414,143.0864,270.12537,191.96072,350.53833,255.0198,448.1696,324.99786,367.13306,537.0245,527.40936,260.74176,640.3267,304.5023,310.33185,223.49026,1
256.1636,148.28528,287.71985,184.84914,349.913,254.1296,465.37842,324.14404,350.5704,535.3364,515.87427,237.77122,615.61816,290.0072,318.81644,219.48936,1
269.49005,141.95369,261.66296,190.96257,364.85007,253.2011,438.8549,325.0991,366.78772,555.1622,533.521,262.10452,653.6196,311.82364,313.25653,222.08183,1
278.63397,147.43317,259.59082,184.81535,373.7797,260.32877,435.33304,325.8432,400.35828,569.0438,568.93256,253.23393,705.91705,306.41635,316.68527,222.57207,1
275.4127,162.30936,267.6805,183.06601,370.57434,275.1203,445.1897,325.67065,431.9637,568.5294,590.0517,245.68419,739.37524,298.35654,319.1274,229.09315,1
272.30585,148.36723,268.642,188.33936,370.04633,254.2599,447.5643,324.3739,356.9895,563.0265,530.95154,256.048,643.2171,308.7929,319.34418,221.29962,1
267.87585,150.5293,269.46173,190.71976,366.79233,253.90057,450.28726,325.89835,346.89752,559.0786,522.35443,260.93747,625.2491,309.33426,318.127,222.31017,1
248.1674,170.07155,294.28226,299.10574,364.2399,260.82327,487.183,437.22882,289.90012,506.36786,409.01706,235.21227,525.75006,302.50168,329.26108,279.9645,1
262.0137,154.29381,266.83304,196.6227,358.91153,257.29572,447.97504,327.70532,337.10672,548.8852,506.16592,272.5176,604.3254,315.87766,312.87228,226.95921,1
267.6975,144.02335,284.2773,189.51053,366.45322,255.47218,466.33572,323.94037,366.01086,559.74835,538.59937,248.49707,650.5982,298.1345,325.36526,222.49135,1
246.31923,145.718,268.2613,192.09534,341.58347,256.67242,451.48315,325.6491,345.755,513.16376,486.2938,248.95103,602.0979,299.4161,304.92236,224.38388,1
207.97205,168.24191,256.3968,209.87158,280.2481,246.10298,415.99307,366.47266,290.7377,396.83597,341.59836,208.54964,466.10886,276.5845,268.32245,227.98729,1
212.55426,179.42693,261.3118,209.34973,297.25925,266.76913,423.71414,369.64502,298.35464,410.41864,336.29752,207.00177,461.68405,276.28027,279.28552,238.05945,1
212.71277,153.3278,262.27786,206.8431,291.7537,247.74048,421.34714,369.67288,313.26044,417.29312,369.60785,200.11836,500.26767,274.857,277.01578,227.29178,1
212.50351,172.46947,254.93141,206.34024,288.52646,256.77527,417.83444,368.75192,303.42508,408.29813,358.58514,198.01265,476.79236,270.83813,271.72894,231.55775,1
216.4607,168.7827,279.49368,206.67146,295.63113,252.25201,444.46902,368.98798,316.28354,431.3932,406.14404,199.99136,506.95325,275.097,287.5624,229.46173,1
217.92674,182.45538,285.98972,211.52559,292.72742,259.45297,451.27716,378.9203,311.90714,422.90076,395.83795,204.9503,491.8328,286.07626,289.35858,235.48929,1
226.27649,175.7241,257.99338,207.54472,301.25146,258.0957,431.11316,369.81387,318.84653,449.5635,425.82617,202.55516,515.7404,272.13293,279.62244,232.82022,1
223.86623,220.04874,239.30823,215.03386,438.44125,329.11545,434.10812,361.23242,322.4307,623.31757,532.0616,305.67816,400.35703,383.82364,338.87473,272.07465,0
200.70999,239.82416,247.98047,244.73393,403.8883,349.7825,426.64307,375.36972,344.79025,599.655,506.0339,372.3042,361.89374,434.3977,325.9344,297.2582,0
184.22763,192.62152,220.88852,204.93733,374.53445,307.1024,376.6393,340.2237,340.29086,542.1717,485.8951,355.0579,362.70337,425.8138,297.7115,256.01987,0
162.28491,190.71669,229.51428,199.8437,354.2221,314.14948,393.7947,340.62894,348.5357,503.21463,464.58804,319.8733,317.74258,388.44138,291.8682,256.99658,0
164.89293,179.19316,241.89302,252.30511,358.15485,309.90317,401.22058,373.73383,400.3979,512.5639,514.0537,434.13782,373.8472,523.8341,300.02393,281.10416,0
169.7686,187.6072,224.5305,201.04846,365.93295,312.86774,388.99118,340.3173,343.1783,523.3988,471.52658,336.79272,339.40225,406.33994,295.23172,256.9581,0
149.031,181.10992,223.85548,197.12836,337.20874,309.52808,387.89117,335.8159,342.55243,466.66452,434.5842,323.8805,278.84995,387.61066,280.5321,253.32822,0
171.77185,185.75879,228.95459,203.26155,368.15253,313.3101,395.217,337.87793,352.2029,527.0293,482.74313,336.50742,351.19843,394.7316,298.55356,258.28583,0
179.06026,195.10078,228.4893,220.66286,375.29382,316.8647,389.91718,347.26868,343.96228,539.3264,479.9767,368.94394,350.27057,429.8835,301.89157,268.76376,0
169.38208,195.8402,229.26527,214.63507,369.18607,318.17294,396.46896,344.09082,338.71863,531.96045,475.67285,361.23474,333.47516,419.32544,299.22568,266.404,0
180.21857,199.31714,227.36446,222.23969,373.36148,316.90457,383.31964,345.89203,340.89932,541.52905,482.05762,384.69302,349.23904,449.70193,300.36298,269.5721,0
169.29834,188.40976,225.69557,208.39713,355.8558,307.89612,379.7017,338.28232,353.95477,511.73502,477.99973,363.36047,341.82925,427.19885,290.77567,258.14664,0
212.2444,229.6537,249.53857,247.3787,417.83774,344.67227,431.74347,377.51407,347.22327,617.6961,521.1373,376.17096,393.21548,436.81546,333.68814,296.02548,0
181.93927,188.71191,224.46529,225.51138,381.45764,313.7559,387.2767,349.34293,343.60312,550.3503,491.93994,384.35406,366.82794,446.20224,302.96146,269.63364,0
176.69398,190.39056,226.6994,217.40382,367.1415,309.26035,384.54385,341.75165,350.036,529.611,487.01578,371.8012,354.45212,432.03253,296.92047,263.3321,0
156.78725,185.10966,226.04343,211.03926,343.4208,309.25482,379.09003,337.1591,354.59183,486.919,461.52237,360.98083,315.53677,432.40234,284.73212,260.14703,0
187.32892,200.70424,246.23961,263.61475,383.9441,324.34888,408.95624,383.81024,380.2265,564.6898,522.7539,443.67334,393.1711,523.4054,315.09186,293.9818,0
160.02179,179.57794,226.77647,209.96626,345.545,302.97208,381.8322,336.0527,354.9812,489.7435,466.72174,365.62335,323.9357,430.73163,286.16074,256.46918,0
220.7276,192.9136,247.84357,227.56143,414.07703,318.1875,417.16434,375.41644,379.5964,603.1484,549.89557,372.6309,450.6764,443.44232,330.9603,272.87448,0
168.95111,209.27399,249.1973,273.12732,369.2905,335.38266,416.86304,388.3978,387.5251,536.9319,500.85928,433.05228,352.9674,513.6839,309.2439,304.25497,0
174.56868,190.93156,248.86528,249.06956,368.18347,316.44775,410.721,376.1951,393.06534,535.118,519.821,416.00113,384.43735,495.1233,308.52438,282.75867,0
189.30879,205.68132,245.1002,248.19044,384.45883,323.92578,407.28632,378.7592,379.537,564.13776,526.9281,422.33295,389.6002,508.19534,314.7795,286.0581,0
165.52527,204.15076,248.89513,245.41647,361.43018,326.0532,411.67633,377.71542,383.4038,513.3139,492.86533,397.664,335.02072,480.54636,305.16266,285.73483,0
245.1548,226.8247,250.61147,238.21727,447.89075,342.27853,432.72086,374.53253,347.25604,652.7632,541.1738,358.22925,440.03714,413.24484,349.2511,290.2479,0
175.43533,207.67728,249.60167,256.89047,376.13684,331.828,415.8966,382.5482,382.1631,545.87695,511.25516,420.2241,360.6419,496.42505,312.86926,294.35925,0
180.50769,203.84311,249.16533,255.09917,378.0885,322.89764,414.29675,381.83408,379.4073,553.64844,520.82806,427.33054,376.48575,501.24445,313.62692,288.9984,0
194.81029,205.8724,245.8139,242.27316,385.1551,322.42444,404.87943,376.68036,381.12817,563.3055,524.44183,412.45166,393.9973,501.03043,315.4845,282.34882,0
197.63165,221.2729,246.18668,251.92809,390.35706,333.1717,407.20312,378.26944,372.71405,569.18463,511.635,423.81815,379.1299,507.227,318.27185,292.5499,0
173.39236,214.76053,245.93056,239.83107,368.0811,328.15024,408.2734,375.82367,377.1267,529.14343,495.25558,401.56836,345.89075,480.94757,307.00583,283.99066,0
220.04637,197.27037,247.0519,245.5233,409.4946,319.15045,408.60815,376.30038,378.63977,599.95703,545.4997,412.32068,441.81683,499.05887,328.27325,282.33688,0
222.53925,191.31392,246.50731,263.92407,398.53455,172.47237,405.07288,373.59567,248.56319,582.1222,562.01843,425.13556,445.9181,521.566,322.52094,218.19821,0
207.79678,244.01407,249.83092,272.78253,408.72726,351.179,421.40363,392.43304,360.09763,600.0921,513.26697,435.41214,373.79465,510.40808,329.27908,311.98074,0
248.64018,229.4081,247.7859,246.77089,433.74905,327.18,413.58112,375.33832,356.49997,632.2059,548.39813,409.73932,444.54437,490.18607,340.7675,286.97543,0
251.60399,229.4872,248.27647,252.25317,444.8792,337.21106,415.51938,381.5196,355.13348,646.2157,544.1078,405.99335,444.32355,493.1138,346.57785,294.73212,0
214.84332,233.0132,248.20178,223.46509,422.88416,346.93762,432.0304,370.61096,342.66922,623.16736,521.0495,344.80563,390.13336,394.72696,335.54297,285.20135,0
